3.40552e-07,-4.008e-08
-5.56135e-08,-3.50774e-07
-1.15174e-07,-9.41055e-07
3.07259e-07,-1.53586e-06
1.13774e-06,-1.81988e-06
2.11239e-06,-1.59466e-06
2.90667e-06,-8.70198e-07
3.28354e-06,1.58812e-07
3.15352e-06,1.2671e-06
2.64473e-06,2.14331e-06
1.90304e-06,2.73266e-06
1.06656e-06,3.03343e-06
2.16077e-07,3.07934e-06
-5.99313e-07,2.88773e-06
-1.22315e-06,1.86847e-06
-1.50524e-06,1.3161e-06
-2.40438e-06,5.68778e-08
-2.23508e-06,-5.36799e-07
-1.85771e-06,-8.99871e-07
-1.51162e-06,-9.89759e-07
-1.37797e-06,-9.49782e-07
-1.46529e-06,-1.00372e-06
-1.60996e-06,-1.30278e-06
-1.58633e-06,-1.82682e-06
-1.24508e-06,-2.44706e-06
-6.03546e-07,-2.83598e-06
1.67404e-07,-2.89661e-06
8.6293e-07,-2.63276e-06
1.34895e-06,-2.1698e-06
1.61089e-06,-1.66214e-06
1.16635e-06,-9.83659e-07
1.16081e-06,-8.34549e-07
2.86737e-06,-3.83454e-07
3.08513e-06,7.59578e-07
2.65013e-06,1.89817e-06
1.71004e-06,2.65628e-06
6.03216e-07,2.85222e-06
-3.25922e-07,2.56017e-06
-8.92674e-07,2.02713e-06
-1.12342e-06,1.50915e-06
-1.16265e-06,1.18119e-06
-1.20808e-06,9.20422e-07
-1.27739e-06,6.55421e-07
-1.2971e-06,3.10762e-07
-1.1608e-06,-7.65279e-08
-8.34455e-07,-3.77161e-07
6.97588e-08,-9.78459e-08
2.47837e-07,2.31117e-07
-1.81971e-06,4.74029e-07
-2.24876e-06,-3.36517e-07
-2.13489e-06,-1.38976e-06
-1.38183e-06,-2.2904e-06
-1.86346e-07,-2.65696e-06
1.04415e-06,-2.31984e-06
1.88939e-06,-1.40594e-06
2.11242e-06,-2.63418e-07
1.71097e-06,6.83687e-07
9.99069e-07,1.25234e-06
2.25232e-07,1.37859e-06
-4.14081e-07,1.18752e-06
-8.68186e-07,8.4035e-07
-1.17927e-06,4.29777e-07
-1.3147e-06,-6.33146e-07
-1.14921e-06,-1.10562e-06
4.43489e-07,-6.07264e-07
8.01246e-07,-6.56078e-07
1.18996e-06,-3.83298e-07
1.32365e-06,1.5193e-07
1.04666e-06,6.86825e-07
4.47055e-07,9.13939e-07
-1.82351e-07,6.73522e-07
-5.10158e-07,5.70837e-08
-3.08304e-07,-6.20135e-07
2.64975e-07,-1.05278e-06
1.00117e-06,-1.03239e-06
1.59797e-06,-5.80144e-07
1.8636e-06,1.08284e-07
1.78375e-06,7.96246e-07
9.30701e-07,1.57215e-06
4.87247e-07,1.68533e-06
4.98379e-08,4.0685e-07
-2.28927e-08,1.04141e-06
-6.05709e-07,1.52149e-06
-1.47012e-06,1.5423e-06
-2.24592e-06,1.0374e-06
-2.628e-06,2.01635e-07
-2.53244e-06,-6.37569e-07
-2.11096e-06,-1.21401e-06
-1.6764e-06,-1.4581e-06
-1.32864e-06,-1.50913e-06
-1.14456e-06,-1.5603e-06
-9.95843e-07,-1.7406e-06
-7.15513e-07,-2.02004e-06
-2.30695e-07,-2.24548e-06
8.68619e-07,-1.90917e-06
1.25039e-06,-1.48209e-06
4.23969e-07,2.10789e-07
2.24519e-07,-2.543e-07
4.77744e-07,-8.10253e-07
1.18812e-06,-1.10651e-06
2.10081e-06,-8.63617e-07
2.81964e-06,-4.16155e-08
3.01204e-06,1.1255e-06
2.57766e-06,2.25057e-06
1.72629e-06,2.97181e-06
6.86101e-07,3.20025e-06
-2.13482e-07,2.99388e-06
-8.41164e-07,2.56737e-06
-1.23781e-06,2.11091e-06
-1.52013e-06,1.69247e-06
-1.71181e-06,6.71443e-07
-1.64515e-06,2.43498e-07
-1.14588e-06,-1.6442e-07
-9.18566e-07,-3.31104e-07
-7.01676e-07,-2.66941e-07
-7.06419e-07,-7.53166e-08
-9.87547e-07,3.12859e-10
-1.38304e-06,-2.55269e-07
-1.60106e-06,-8.70063e-07
-1.40002e-06,-1.64182e-06
-7.4292e-07,-2.24225e-06
1.30713e-07,-2.37218e-06
9.74048e-07,-2.03194e-06
1.48091e-06,-1.34434e-06
1.56292e-06,-5.88109e-07
1.32542e-06,7.78729e-10
4.29661e-07,5.96224e-07
4.8477e-08,4.97323e-07
1.51988e-06,2.11391e-08
1.39299e-06,7.07861e-07
8.53431e-07,1.17424e-06
1.61271e-07,1.21461e-06
-3.6307e-07,8.64703e-07
-5.28692e-07,3.63066e-07
-3.72147e-07,-9.90764e-09
-1.05039e-07,-1.0829e-07
4.62339e-08,5.56823e-09
2.25399e-08,8.7838e-08
-1.16925e-07,4.88514e-08
-1.51745e-07,-1.86159e-07
6.80129e-08,-4.67621e-07
5.22347e-07,-5.74421e-07
1.52315e-06,-3.51068e-08
1.66029e-06,6.29353e-07
-1.57038e-06,8.73402e-07
-1.7615e-06,1.41619e-07
-1.46639e-06,-5.97971e-07
-7.61755e-07,-1.00441e-06
4.60366e-08,-8.73587e-07
5.83798e-07,-2.65947e-07
6.16921e-07,5.2284e-07
1.70232e-07,1.13082e-06
-5.10849e-07,1.32737e-06
-1.1311e-06,1.16599e-06
-1.50576e-06,7.34082e-07
-1.64573e-06,3.01565e-07
-1.70017e-06,-3.2653e-08
-1.80193e-06,-3.33735e-07
-1.91744e-06,-1.343e-06
-1.718e-06,-1.88284e-06
1.18014e-06,-1.43141e-06
1.65314e-06,-1.20923e-06
1.99936e-06,-6.94609e-07
2.00867e-06,-6.35087e-08
1.67625e-06,3.98878e-07
1.21971e-06,4.92874e-07
9.44344e-07,2.46582e-07
1.04322e-06,-9.05368e-08
1.46927e-06,-2.01174e-07
1.94846e-06,5.36781e-08
2.20752e-06,7.13928e-07
2.04813e-06,1.48086e-06
1.52764e-06,2.06503e-06
8.74896e-07,2.31649e-06
-2.00043e-07,2.57105e-06
-6.10097e-07,2.22437e-06
-6.77593e-07,1.02605e-06
-1.04064e-06,1.36384e-06
-1.72965e-06,1.37309e-06
-2.42347e-06,9.02119e-07
-2.79093e-06,7.22869e-08
-2.68841e-06,-8.06988e-07
-2.22964e-06,-1.43519e-06
-1.68686e-06,-1.70104e-06
-1.29807e-06,-1.72487e-06
-1.08139e-06,-1.70576e-06
-9.59247e-07,-1.88566e-06
-6.69113e-07,-2.20946e-06
-9.55071e-08,-2.47472e-06
6.69772e-07,-2.44816e-06
1.88329e-06,-1.72265e-06
2.10196e-06,-8.65655e-07
6.53346e-07,-1.22827e-07
5.91796e-07,-5.05366e-07
9.64792e-07,-8.56362e-07
1.66305e-06,-8.35859e-07
2.34783e-06,-2.74057e-07
2.64266e-06,7.10368e-07
2.35051e-06,1.76782e-06
1.56065e-06,2.51585e-06
5.7924e-07,2.74602e-06
-3.06526e-07,2.48845e-06
-8.25994e-07,2.01601e-06
-1.07249e-06,1.55898e-06
-1.21885e-06,1.21217e-06
-1.40113e-06,8.97363e-07
-1.59244e-06,-1.26398e-07
-1.41411e-06,-6.64864e-07
-4.73007e-07,-5.58177e-07
-9.04388e-08,-5.96802e-07
2.10209e-07,-3.23987e-07
1.98042e-07,7.95279e-08
-1.36705e-07,3.16756e-07
-5.70942e-07,1.82841e-07
-7.94831e-07,-2.89687e-07
-6.17877e-07,-8.4527e-07
-9.3029e-08,-1.16684e-06
5.70127e-07,-1.07024e-06
9.68336e-07,-6.07512e-07
9.93458e-07,-3.04283e-08
7.0815e-07,3.98686e-07
3.24747e-07,5.59489e-07
-4.74054e-07,8.17871e-07
-6.66512e-07,5.20784e-07
5.17286e-07,-2.77985e-07
3.72903e-07,2.15072e-07
-1.30883e-07,4.16635e-07
-6.7414e-07,1.63669e-07
-9.26383e-07,-4.28735e-07
-7.45207e-07,-1.05702e-06
-2.42542e-07,-1.42766e-06
3.15827e-07,-1.43193e-06
6.97598e-07,-1.18333e-06
7.99507e-07,-8.88281e-07
8.41444e-07,-7.55171e-07
9.69251e-07,-7.44538e-07
1.27354e-06,-6.96308e-07
1.66969e-06,-4.36698e-07
2.47296e-06,3.75199e-07
2.29985e-06,1.20144e-06
-4.6276e-07,1.7225e-06
-8.71609e-07,1.23504e-06
-8.50828e-07,6.9242e-07
-4.84039e-07,4.26847e-07
-7.53656e-08,6.07211e-07
3.85046e-08,1.13164e-06
-3.08448e-07,1.6903e-06
-1.02181e-06,1.95388e-06
-1.82126e-06,1.75988e-06
-2.38209e-06,1.14462e-06
-2.63302e-06,4.11775e-07
-2.60054e-06,-2.67126e-07
-2.43919e-06,-8.11982e-07
-2.26145e-06,-1.28393e-06
-2.06242e-06,-2.38012e-06
-1.46712e-06,-2.87457e-06
