-4.82706e-06,3.10036e-05
-2.74856e-05,1.85833e-05
-3.22241e-05,-8.40502e-06
-1.30935e-05,-2.92128e-05
1.52711e-05,-2.5923e-05
2.86478e-05,-6.97358e-07
1.50126e-05,2.44151e-05
-1.36689e-05,2.68601e-05
-3.19428e-05,4.21946e-06
-2.39628e-05,-2.38893e-05
3.01044e-06,-3.41005e-05
2.66835e-05,-1.95945e-05
2.99126e-05,6.19605e-06
1.35038e-05,2.33507e-05
-7.81533e-06,2.1687e-05
-1.88453e-05,5.73243e-06
2.01283e-05,4.76652e-05
-1.81099e-05,4.66987e-05
-4.25832e-05,1.83669e-05
-3.70747e-05,-1.69105e-05
-7.92592e-06,-3.30849e-05
1.99281e-05,-1.96345e-05
2.35586e-05,9.38029e-06
1.34044e-06,2.76309e-05
-2.67445e-05,1.92269e-05
-3.73385e-05,-9.07969e-06
-2.26295e-05,-3.60325e-05
6.51621e-06,-4.431e-05
3.25507e-05,-3.15486e-05
4.4227e-05,-6.99624e-06
3.98312e-05,1.81227e-05
2.30047e-05,3.58292e-05
2.84311e-05,1.31218e-05
1.04818e-05,3.15316e-05
-1.61558e-05,2.85712e-05
-2.9809e-05,5.40427e-06
-1.90274e-05,-1.84722e-05
5.86673e-06,-2.23714e-05
2.17433e-05,-3.77076e-06
1.41038e-05,1.93218e-05
-9.87709e-06,2.53585e-05
-2.88717e-05,8.71901e-06
-2.7006e-05,-1.66429e-05
-6.48749e-06,-3.09125e-05
1.66651e-05,-2.48614e-05
2.68169e-05,-4.8229e-06
1.92313e-05,1.47072e-05
6.81127e-07,2.16155e-05
3.4892e-05,-3.83376e-05
4.76093e-05,-2.82474e-06
3.18285e-05,2.66916e-05
4.86109e-06,3.31488e-05
-1.19245e-05,2.09655e-05
-1.23085e-05,8.0273e-06
-7.51858e-06,5.96178e-06
-1.07024e-05,9.48932e-06
-2.12495e-05,5.11535e-06
-2.57196e-05,-1.16185e-05
-1.33953e-05,-2.95292e-05
1.09511e-05,-3.24915e-05
3.03295e-05,-1.54895e-05
3.05891e-05,1.03206e-05
1.20276e-05,2.71936e-05
-1.19663e-05,2.45517e-05
3.811e-05,1.88267e-05
1.48374e-05,4.18473e-05
-2.0092e-05,4.05194e-05
-4.33668e-05,1.23681e-05
-3.69567e-05,-2.44635e-05
-4.32533e-06,-4.30644e-05
3.02432e-05,-2.94829e-05
4.08768e-05,5.12941e-06
2.12262e-05,3.38818e-05
-1.16914e-05,3.65577e-05
-3.32982e-05,1.45239e-05
-3.10154e-05,-1.38116e-05
-1.05717e-05,-2.97204e-05
1.27567e-05,-2.65478e-05
2.62552e-05,-9.63287e-06
2.49833e-05,1.07844e-05
2.10695e-05,-1.38256e-05
2.43409e-05,8.95559e-06
7.24942e-06,2.59956e-05
-1.76473e-05,2.18787e-05
-2.90413e-05,-1.77854e-06
-1.56862e-05,-2.54367e-05
1.21566e-05,-2.80725e-05
3.08277e-05,-6.29225e-06
2.40121e-05,2.22641e-05
-3.39664e-06,3.43615e-05
-3.04597e-05,2.04527e-05
-3.78354e-05,-9.34092e-06
-2.12396e-05,-3.52251e-05
8.65591e-06,-4.21599e-05
3.54358e-05,-2.71428e-05
4.57945e-05,2.02599e-06
2.2219e-06,-4.76986e-05
3.87721e-05,-2.92383e-05
4.71784e-05,1.04994e-05
2.21958e-05,4.08572e-05
